id,neighbourhood_group_cleansed,room_type,instant_bookable,accommodates,bathrooms,bedrooms,beds,host_total_listings_count,distance_to_center,price,ln_price
984058456651479331,Manhattan,Entire home/apt,False,5,1.0,2.0,2.0,132.0,0.8853501899956783,343.0,5.840641657373398
984117615632554961,Manhattan,Entire home/apt,False,6,1.0,3.0,1.0,125.0,2.0286131292378324,268.0,5.594711379601839
984121414206555700,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,4.8860284458090755,185.0,5.225746673713202
984125807958212444,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,85.0,4.454347296253507
984127388387318348,Brooklyn,Private room,False,1,1.0,1.0,1.0,1.0,6.413251820487548,75.0,4.330733340286331
984129955873097270,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,49.0,3.912023005428146
987749282672916874,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,7.0,4.856826200830836,265.0,5.583496308781699
987760982489385340,Bronx,Private room,False,2,1.0,1.0,1.0,1.0,14.24229024970853,66.0,4.204692619390966
987767833411348082,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,5.544746040473659,285.0,5.655991810819852
987774238584422591,Queens,Private room,False,2,1.0,1.0,1.0,5.0,6.979033255091073,72.0,4.290459441148391
987822447995244830,Queens,Entire home/apt,False,4,1.0,2.0,3.0,2.0,24.353430915718853,150.0,5.017279836814924
987909203001078451,Brooklyn,Entire home/apt,False,4,1.0,0.0,1.0,5.0,10.389010863563087,258.0,5.556828061699537
987993224753303867,Queens,Private room,False,2,1.0,1.0,1.0,8.0,13.367666329852327,77.0,4.356708826689592
984190096737619872,Queens,Private room,False,2,1.0,1.0,2.0,5.0,6.929203999207466,86.0,4.465908118654584
984193535742296747,Queens,Entire home/apt,False,1,1.0,1.0,1.0,3.0,13.697289338399964,120.0,4.795790545596741
984206531397675136,Queens,Private room,False,1,1.0,1.0,1.0,1.0,15.584444749465131,150.0,5.017279836814924
984278704291135597,Bronx,Entire home/apt,False,4,1.0,2.0,0.0,12.0,17.09706925245253,92.0,4.532599493153256
984543466066489761,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,3.80728553508297,336.0,5.820082930352362
984544006571517301,Manhattan,Entire home/apt,True,4,2.0,2.0,2.0,,2.850379237854275,553.0,6.317164686747284
984544319725518768,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,1.167735186120067,347.0,5.8522024797744745
984547070140734431,Queens,Private room,False,2,1.0,1.0,4.0,1.0,16.86779797285224,167.0,5.123963979403259
984665381826134150,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,9.161101406789447,52.0,3.970291913552122
988345754563311046,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,2.0,7.41675473410123,172.0,5.153291594497779
988427745443522408,Brooklyn,Entire home/apt,False,4,1.0,0.0,2.0,7.0,8.117052821643732,220.0,5.3981627015177525
988430419589767756,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,1422.0,0.8274017153224111,116.0,4.762173934797756
988441125143566860,Manhattan,Entire home/apt,True,4,1.0,1.0,1.0,2.0,1.7002464797368708,292.0,5.680172609017068
988530577928351800,Manhattan,Entire home/apt,False,6,2.0,3.0,3.0,4.0,6.709353871560962,459.0,6.131226489483141
988562668068145519,Queens,Entire home/apt,False,4,1.0,3.0,3.0,26.0,8.75314823151344,112.0,4.727387818712341
988565130972118914,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,9.352659129675738,179.0,5.19295685089021
988627190607740969,Brooklyn,Entire home/apt,False,10,2.0,5.0,5.0,4.0,12.427470469753185,548.0,6.3080984415095305
988687066020965190,Brooklyn,Entire home/apt,False,8,2.0,4.0,4.0,4.0,12.418721532224959,413.0,6.025865973825314
988727756822039290,Brooklyn,Private room,False,1,2.0,5.0,1.0,1569.0,8.41891897927722,55.0,4.02535169073515
988769713780158558,Brooklyn,Private room,False,1,2.0,5.0,1.0,1569.0,8.241779967290178,88.0,4.48863636973214
984667555924799835,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,16.0,3.256275541151368,526.0,6.267200548541362
984669584272464560,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,49.0,3.912023005428146
984670477924074027,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,49.0,3.912023005428146
984671810028101771,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,47.0,3.871201010907891
984673166695575558,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,47.0,3.871201010907891
984675312100441360,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161101406789447,66.0,4.204692619390966
984676295568733978,Brooklyn,Private room,False,2,1.0,1.0,1.0,21.0,9.161395544239637,49.0,3.912023005428146
984694782799715654,Manhattan,Entire home/apt,False,3,1.0,0.0,1.0,414.0,0.7792861304730752,193.0,5.267858159063328
984725303384646166,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,1.0,1.3228286384110306,293.0,5.683579767338681
988779195290030594,Brooklyn,Private room,False,1,2.0,5.0,1.0,1569.0,8.40704222837048,82.0,4.418840607796598
988787058900567282,Brooklyn,Private room,False,1,2.0,5.0,1.0,1569.0,8.48124468199648,41.0,3.7376696182833684
988793135701045987,Brooklyn,Private room,False,1,2.0,5.0,1.0,1569.0,8.284977156842032,35.0,3.58351893845611
989012589841358531,Manhattan,Entire home/apt,False,3,1.0,2.0,2.0,36.0,1.400990462966452,150.0,5.017279836814924
989037008922411531,Brooklyn,Entire home/apt,True,8,2.0,2.0,3.0,30.0,11.605207611231085,215.0,5.375278407684165
989038927149794222,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,1.0,9.063015965235753,127.0,4.852030263919617
989041394420392868,Queens,Private room,False,2,1.0,1.0,1.0,1.0,12.839770538863382,471.0,6.156978985585555
989078677343719958,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,4.894745083355471,111.0,4.718498871295094
989080014313685695,Manhattan,Entire home/apt,False,5,1.0,2.0,2.0,125.0,4.251683761942244,271.0,5.605802066295998
989131564583314724,Queens,Entire home/apt,False,1,1.0,1.0,1.0,27.0,13.501369736702868,77.0,4.356708826689592
989188722816855766,Brooklyn,Entire home/apt,True,8,1.0,3.0,3.0,30.0,11.884716062475666,215.0,5.375278407684165
984789136625283732,Queens,Entire home/apt,False,1,1.0,1.0,1.0,8.0,5.372897875293247,90.0,4.51085950651685
984843626459844191,Brooklyn,Private room,False,8,2.5,3.0,4.0,1.0,8.880162862675997,263.0,5.575949103146316
984845128438726829,Manhattan,Entire home/apt,False,1,1.0,0.0,1.0,5.0,2.5208885690333718,222.0,5.407171771460119
984866964862347137,Brooklyn,Private room,False,1,1.0,1.0,1.0,11.0,14.01973282747644,44.0,3.8066624897703196
984877132975580649,Brooklyn,Entire home/apt,True,2,1.0,1.0,1.0,2.0,14.03435126043029,105.0,4.663439094112067
984899538580270442,Brooklyn,Private room,False,1,1.0,1.0,1.0,11.0,14.009670277453539,79.0,4.382026634673881
984905638210475309,Queens,Entire home/apt,True,4,1.0,1.0,1.0,1.0,7.605996930952673,150.0,5.017279836814924
984953691868171314,Queens,Entire home/apt,False,2,1.0,1.0,2.0,1.0,7.903281568634559,78.0,4.3694478524670215
985018927664356222,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,1.0,5.992604085229324,190.0,5.25227342804663
985020705862714485,Manhattan,Entire home/apt,False,3,1.0,1.0,2.0,1.0,1.6921652696838791,220.0,5.3981627015177525
989229659443295920,Brooklyn,Entire home/apt,False,6,1.0,3.0,3.0,4.0,12.268105795230776,314.0,5.752572638825633
989238448217747057,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,10.316805432726445,160.0,5.081404364984463
989273077282515810,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,4.0,12.430604043899576,198.0,5.293304824724492
989328318542771011,Brooklyn,Entire home/apt,False,9,1.0,4.0,5.0,4.0,12.27454906880544,462.0,6.137727054086234
989334284225183279,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,3.0,5.999363714137062,60.0,4.110873864173311
989390687371386754,Brooklyn,Entire home/apt,False,8,1.0,3.0,4.0,4.0,12.034279875128059,361.0,5.8916442118257715
989413512272421322,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,366.0,5.92359496182439,358.0,5.883322388488279
989455238513058578,Manhattan,Private room,False,2,1.0,1.0,2.0,3.0,4.135516072839348,95.0,4.564348191467836
989912074263222430,Manhattan,Entire home/apt,False,4,1.0,2.0,1.0,261.0,0.9782263665616683,220.0,5.3981627015177525
989931676455576143,Manhattan,Private room,False,1,1.0,1.0,1.0,3.0,0.5290247482387664,101.0,4.624972813284271
985029421339482762,Brooklyn,Private room,False,5,2.0,3.0,3.0,1.0,12.910677577449574,296.0,5.6937321388027
985167005975036518,Queens,Private room,False,2,2.5,1.0,1.0,2.0,19.417821438589122,123.0,4.820281565605037
985326372803136953,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,16.08027599139736,234.0,5.459585514144159
985390832322641472,Manhattan,Private room,False,2,1.0,1.0,0.0,4.0,4.313564107853454,125.0,4.836281906951478
985398033818297264,Manhattan,Entire home/apt,True,4,1.0,1.0,1.0,2.0,1.7982049404040306,242.0,5.493061443340548
989939161066242708,Brooklyn,Private room,False,2,1.0,1.0,1.0,2.0,8.192596210371768,224.0,5.41610040220442
990321527568171660,Manhattan,Entire home/apt,True,4,1.0,2.0,2.0,,3.644730179608015,432.0,6.07073772800249
990420260648778710,Manhattan,Entire home/apt,False,4,1.0,1.0,2.0,2.0,3.8355085532781787,366.0,5.905361848054571
990518462652857065,Queens,Private room,False,1,1.0,1.0,1.0,8.0,15.771030575954756,79.0,4.382026634673881
990528204399198792,Bronx,Entire home/apt,False,2,1.0,1.0,1.0,1.0,8.127661521481361,184.0,5.220355825078324
994794484302782803,Manhattan,Entire home/apt,True,2,2.0,2.0,2.0,,1.2086430806135735,474.0,6.163314804034641
994794812600733748,Manhattan,Entire home/apt,True,4,2.0,2.0,2.0,,1.1959445532409922,558.0,6.326149473155099
994873849149042851,Manhattan,Entire home/apt,False,5,1.0,1.0,3.0,1.0,1.1205972939345388,265.0,5.583496308781699
995017065620198504,Manhattan,Private room,False,2,1.0,1.0,1.0,12.0,3.371705567894957,121.0,4.804021044733257
990544420615365923,Manhattan,Entire home/apt,True,6,1.0,2.0,2.0,1.0,1.8077370802001596,296.0,5.6937321388027
990703873253686034,Manhattan,Private room,False,1,1.5,1.0,1.0,4.0,2.028933007425415,70.0,4.2626798770413155
990723330952862828,Brooklyn,Entire home/apt,True,10,1.5,4.0,5.0,10.0,10.512547734236648,300.0,5.707110264748875
990743032897097952,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,49.0,0.9226103181109165,175.0,5.170483995038151
990786131102466724,Queens,Private room,False,1,0.0,1.0,1.0,3.0,22.132802487223817,72.0,4.290459441148391
991236862659991689,Brooklyn,Entire home/apt,True,9,2.0,3.0,8.0,30.0,9.732428757209794,388.0,5.963579343618446
991257665855152119,Brooklyn,Entire home/apt,False,4,1.0,2.0,3.0,1.0,19.36999306284043,225.0,5.420534999272286
991297220927356270,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,14.0,1.0953605647736029,355.0,5.87493073085203
995095494292465041,Manhattan,Private room,True,2,1.0,1.0,1.0,9.0,11.387920549892373,48.0,3.8918202981106265
995132747994090209,Brooklyn,Entire home/apt,False,5,1.0,2.0,2.0,3.0,15.842109588200614,124.0,4.8283137373023015
995134334362357919,Manhattan,Private room,True,2,1.0,1.0,1.0,9.0,11.244997277568876,55.0,4.02535169073515
995136216928862979,Bronx,Entire home/apt,True,6,1.0,2.0,3.0,5.0,18.10281056204116,160.0,5.081404364984463
995258532592192096,Brooklyn,Private room,False,1,1.0,4.0,1.0,1569.0,8.273762127798763,80.0,4.394449154672439
995268785620684770,Brooklyn,Private room,False,1,2.0,7.0,1.0,1569.0,8.41134143789034,41.0,3.7376696182833684
995516149051503639,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,11.92120758514075,220.0,5.3981627015177525
995683781967427706,Brooklyn,Entire home/apt,False,6,1.0,3.0,3.0,3.0,10.986839460606673,391.0,5.971261839790462
991301559931083002,Manhattan,Private room,False,1,1.0,1.0,1.0,11.0,7.932211559350739,44.0,3.8066624897703196
991327800721394622,Brooklyn,Entire home/apt,True,6,1.0,2.0,6.0,30.0,9.703383375157863,276.0,5.6240175061873385
991329695425304733,Manhattan,Private room,True,1,0.0,1.0,1.0,6.0,1.3999332183983415,253.0,5.537334267018537
991331083909142924,Brooklyn,Entire home/apt,True,7,1.0,2.0,7.0,30.0,9.722588203450686,298.0,5.700443573390687
991609130902323876,Queens,Private room,False,2,1.0,1.0,2.0,6.0,13.294232032033426,61.0,4.127134385045092
991618199083891050,Brooklyn,Private room,False,1,2.0,4.0,1.0,1569.0,9.854689957506103,52.0,3.970291913552122
991623222460717625,Brooklyn,Entire home/apt,False,3,1.0,1.0,2.0,2.0,9.550787875444229,128.0,4.859812404361672
991634223943323194,Brooklyn,Private room,False,1,1.0,4.0,1.0,1569.0,9.854296607975392,47.0,3.871201010907891
991650900538829555,Brooklyn,Private room,True,2,1.0,1.0,1.0,2.0,5.561410806960281,173.0,5.159055299214529
995686208234684657,Brooklyn,Private room,False,3,1.0,1.0,2.0,11.0,9.569337228401626,58.0,4.07753744390572
995731222790857879,Brooklyn,Entire home/apt,True,13,3.5,5.0,9.0,10.0,12.706039793402155,446.0,6.102558594613569
995750644114020164,Brooklyn,Entire home/apt,True,7,1.5,3.0,4.0,10.0,10.351621586628202,257.0,5.552959584921617
995788755315788444,Queens,Private room,True,1,1.0,1.0,1.0,3.0,22.65123318554187,90.0,4.51085950651685
995884756639416846,Brooklyn,Entire home/apt,False,2,1.0,1.0,2.0,2.0,12.389428094423804,91.0,4.5217885770490405
995941212621416043,Brooklyn,Private room,False,2,2.0,1.0,1.0,11.0,9.065046445413127,128.0,4.859812404361672
991835854516739801,Brooklyn,Private room,False,1,1.0,1.0,1.0,7.0,11.03312020755353,56.0,4.04305126783455
991935440389894408,Queens,Private room,False,1,1.0,1.0,1.0,8.0,15.908165566687348,63.0,4.1588830833596715
991981287604308290,Queens,Private room,False,1,1.0,1.0,1.0,8.0,15.744856410509142,60.0,4.110873864173311
991991358246446446,Brooklyn,Entire home/apt,False,4,2.0,2.0,2.0,1.0,14.122066654500252,200.0,5.303304908059076
991996408319576802,Queens,Private room,False,1,1.0,1.0,1.0,8.0,15.762290656012413,60.0,4.110873864173311
992001643293387249,Queens,Private room,False,1,1.0,1.0,1.0,8.0,15.75014718959384,60.0,4.110873864173311
992018520500411232,Manhattan,Private room,False,1,1.0,1.0,1.0,11.0,8.096628353375177,41.0,3.7376696182833684
992033931066536338,Manhattan,Private room,False,1,1.0,1.0,1.0,11.0,7.945464883880951,45.0,3.828641396489095
992285225039563541,Brooklyn,Private room,True,2,1.0,1.0,1.0,22.0,8.027079890921105,54.0,4.007333185232471
996349061926855284,Manhattan,Private room,True,3,2.0,1.0,2.0,79.0,1.3355305818847774,172.0,5.153291594497779
996361712072301966,Manhattan,Private room,True,4,0.0,1.0,2.0,79.0,1.2568850293822924,172.0,5.153291594497779
996688489279727538,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,12.0,0.9370104587670947,540.0,6.293419278846481
997093934680613043,Queens,Private room,False,2,2.0,1.0,1.0,2.0,14.472896098346109,57.0,4.060443010546419
997156039607111771,Manhattan,Private room,True,1,2.0,1.0,0.0,6.0,5.259960073894944,77.0,4.356708826689592
997293739861552181,Brooklyn,Entire home/apt,False,5,1.0,3.0,3.0,1.0,10.41760067340902,158.0,5.0689042022202315
992667450881055647,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,1.0,2.5371397360572483,200.0,5.303304908059076
992758163619203613,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,1.0,1.1912634185040927,270.0,5.602118820879701
992814196429281613,Manhattan,Private room,False,1,1.0,1.0,1.0,3.0,0.40963055265822174,78.0,4.3694478524670215
992917500054796096,Brooklyn,Private room,False,2,1.0,1.0,1.0,4.0,5.754950318682448,90.0,4.51085950651685
992970965790772607,Manhattan,Private room,True,2,0.0,1.0,1.0,4.0,0.6131714066812004,334.0,5.814130531825066
997432199888717593,Brooklyn,Entire home/apt,False,6,1.0,3.0,3.0,3.0,10.953521183886659,419.0,6.040254711277414
997434971292281828,Brooklyn,Private room,False,4,1.0,2.0,2.0,1.0,20.00791962873924,214.0,5.3706380281276624
997802618442437334,Queens,Private room,True,2,0.0,1.0,1.0,1.0,21.618438801812804,78.0,4.3694478524670215
997836174809372933,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,2.0,8.480165600256711,164.0,5.10594547390058
997837698254182166,Brooklyn,Private room,False,1,1.0,1.0,1.0,2.0,12.466061580102986,145.0,4.983606621708336
997925549638192923,Queens,Private room,True,2,2.0,1.0,1.0,2.0,14.549273198349963,73.0,4.30406509320417
997986353932503170,Manhattan,Entire home/apt,False,5,1.0,2.0,2.0,7.0,2.6653438275584675,429.0,6.063785208687608
998048498640584631,Bronx,Private room,False,2,1.0,1.0,1.0,1.0,10.675866873043866,250.0,5.5254529391317835
992986905033951226,Manhattan,Entire home/apt,True,5,1.0,3.0,3.0,10.0,4.153727055725614,396.0,5.983936280687191
992989780812562339,Brooklyn,Entire home/apt,False,6,1.0,2.0,2.0,3.0,8.488991194864596,353.0,5.869296913133774
993376816759109537,Bronx,Private room,False,2,1.0,1.0,1.0,2.0,11.954018907234238,115.0,4.7535901911063645
993395477102033230,Brooklyn,Entire home/apt,False,2,1.0,1.0,1.0,1.0,7.126616030327074,265.0,5.583496308781699
993465561394161427,Brooklyn,Private room,True,2,1.0,0.0,4.0,1.0,14.036528510120853,88.0,4.48863636973214
993524822952613739,Brooklyn,Private room,False,2,2.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
993530015229616900,Brooklyn,Private room,False,2,2.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
998131337513068593,Brooklyn,Entire home/apt,False,7,1.0,2.0,3.0,3.0,8.53714495502414,393.0,5.976350909297934
998643579317856973,Manhattan,Entire home/apt,True,4,1.0,1.0,2.0,28.0,2.7931256614394746,354.0,5.872117789475416
998760962620102444,Queens,Private room,False,2,1.0,1.0,1.0,5.0,6.876171259563008,65.0,4.189654742026425
998789259734857465,Queens,Entire home/apt,False,4,1.0,1.0,1.0,1.0,7.99434844990838,140.0,4.948759890378168
993531470666901837,Brooklyn,Private room,False,2,1.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
993534425755321958,Brooklyn,Private room,False,2,1.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
993537989352329160,Brooklyn,Private room,False,2,1.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
993539392518088768,Brooklyn,Private room,False,2,1.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
993540230282587422,Brooklyn,Private room,False,2,1.0,1.0,1.0,8.0,3.965630796632169,72.0,4.290459441148391
993554226277677368,Brooklyn,Private room,False,3,1.0,3.0,3.0,5.0,14.463403061050128,40.0,3.713572066704308
993563148062414056,Brooklyn,Entire home/apt,True,8,1.0,2.0,8.0,30.0,9.4776079245452,286.0,5.659482215759621
999271132363384608,Brooklyn,Private room,False,2,2.0,1.0,1.0,38.0,7.657263708978031,46.0,3.8501476017100584
999369329537073695,Brooklyn,Private room,False,2,1.0,1.0,1.0,1.0,10.989243913583048,117.0,4.770684624465665
999476398117566543,Queens,Entire home/apt,False,4,1.0,2.0,2.0,3.0,6.888158470070936,142.0,4.962844630259907
999504545056832839,Brooklyn,Entire home/apt,True,6,1.0,3.0,4.0,6.0,10.54446918978503,133.0,4.897839799950911
993647929569558279,Brooklyn,Entire home/apt,True,7,1.0,2.0,5.0,30.0,9.510101900344871,286.0,5.659482215759621
993726764319807393,Queens,Entire home/apt,False,4,1.0,2.0,2.0,1.0,8.73373758314528,355.0,5.87493073085203
993740332378198800,Manhattan,Private room,True,2,1.0,1.0,1.0,11.0,4.96277104927122,99.0,4.605170185988092
993753874316344578,Manhattan,Private room,False,2,1.0,1.0,1.0,11.0,4.801725808326704,97.0,4.584967478670572
993759176942173865,Manhattan,Private room,True,2,1.0,1.0,1.0,2.0,4.832004842850234,181.0,5.204006687076795
993794008162433901,Brooklyn,Entire home/apt,False,4,1.0,1.0,1.0,4.0,5.4645576815882,300.0,5.707110264748875
999627702195973740,Brooklyn,Entire home/apt,False,3,1.0,1.0,1.0,3.0,10.956657070733604,263.0,5.575949103146316
999647685892407177,Manhattan,Private room,False,1,1.0,1.0,1.0,6.0,5.021258844303162,55.0,4.02535169073515
999668586599938835,Brooklyn,Entire home/apt,False,2,1.0,1.0,0.0,1.0,8.302570560566863,170.0,5.14166355650266
999770779083944221,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,6.08254378883242,400.0,5.993961427306569
999771308036502312,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,277.0,5.627621113690637
999771804203262022,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,291.0,5.676753802268282
999772274871964117,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,285.0,5.655991810819852
999772794962783206,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,267.0,5.5909869805108565
999773287760551066,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,268.0,5.594711379601839
999774263993715808,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,269.0,5.598421958998375
999774727861426844,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,269.0,5.598421958998375
993815451535229138,Manhattan,Entire home/apt,False,3,1.0,1.0,1.0,14.0,3.3898828550436004,320.0,5.771441123130016
994149040515763700,Manhattan,Entire home/apt,True,2,1.0,1.0,2.0,3.0,3.222695087022271,173.0,5.159055299214529
994196156227828711,Manhattan,Private room,False,3,1.0,2.0,2.0,1.0,4.977680376791573,160.0,5.081404364984463
994196359630313253,Manhattan,Entire home/apt,False,2,1.0,0.0,1.0,7.0,5.882678590911989,210.0,5.351858133476067
994256092414108326,Brooklyn,Private room,False,1,1.0,1.0,1.0,5.0,12.897410542285323,101.0,4.624972813284271
994256775060885378,Brooklyn,Private room,False,2,1.0,1.0,1.0,5.0,13.403054810441553,280.0,5.638354669333745
994275293119376239,Brooklyn,Private room,False,1,1.0,1.0,1.0,5.0,12.868193922978186,100.0,4.61512051684126
994348432541595136,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,10.0,4.175039930326321,215.0,5.375278407684165
994482767079610455,Queens,Entire home/apt,False,2,,1.0,1.0,5.0,21.440564722427002,180.0,5.198497031265826
999775215264479826,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,289.0,5.66988092298052
999820797694613492,Manhattan,Entire home/apt,True,6,1.0,0.0,3.0,5.0,1.1358982590120994,397.0,5.986452005284438
999964466102080007,Manhattan,Private room,True,3,2.0,1.0,2.0,79.0,1.3070867884204187,174.0,5.1647859739235145
1000023148920376325,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,15.0,3.2280284068898726,130.0,4.875197323201151
1000103124244467969,Brooklyn,Entire home/apt,False,4,1.0,2.0,2.0,57.0,4.012570477144829,220.0,5.3981627015177525
1000280166040727910,Brooklyn,Private room,False,1,1.5,1.0,1.0,6.0,10.551999753214085,40.0,3.713572066704308
1000611103131696812,Brooklyn,Private room,False,1,2.0,1.0,1.0,24.0,8.460131916443551,37.0,3.6375861597263857
1000637485791641900,Manhattan,Entire home/apt,True,2,1.0,0.0,1.0,,6.08254378883242,269.0,5.598421958998375
1000637914058448005,Manhattan,Entire home/apt,True,8,1.5,3.0,4.0,1.0,1.5956845823545132,467.0,6.148468295917647
1000691832643780415,Manhattan,Entire home/apt,False,2,1.0,1.0,2.0,2.0,7.6073742067196335,197.0,5.288267030694535
1000697739867775924,Brooklyn,Entire home/apt,True,8,1.5,3.0,6.0,4.0,12.254136515829307,487.0,6.1903154058531475
994748134628684461,Manhattan,Entire home/apt,False,2,1.0,1.0,1.0,2.0,3.3514094073030303,250.0,5.5254529391317835
994790963393975466,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,3.248662816346203,456.0,6.124683390894205
994791500371567444,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,2.180978630964612,387.0,5.961005339623274
994791843427497764,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,2.180978630964612,407.0,6.0112671744041615
1001172740348314080,Brooklyn,Private room,False,4,1.0,1.0,1.0,5.0,5.881725159292956,315.0,5.755742213586912
1001196188496667612,Manhattan,Entire home/apt,True,4,1.5,2.0,2.0,,1.2136713493136164,541.0,6.295266001439646
1001196522969253055,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,1.2136713493136164,356.0,5.877735781779639
1001343758334590824,Brooklyn,Private room,False,2,1.5,1.0,2.0,2.0,9.648900147233489,245.0,5.5053315359323625
1001393648020126510,Brooklyn,Entire home/apt,True,2,1.0,1.0,2.0,1.0,15.155572271951428,220.0,5.3981627015177525
1001442118570469957,Brooklyn,Entire home/apt,False,6,1.0,2.0,3.0,9.0,12.798674833395545,285.0,5.655991810819852
1001495090409402195,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.765797254605998,41.0,3.7376696182833684
1001166370551563656,Brooklyn,Entire home/apt,True,8,1.5,3.0,5.0,30.0,12.104075919631056,395.0,5.981414211254481
1005674051567310833,Manhattan,Entire home/apt,True,2,1.0,1.0,1.0,,1.2136588735869167,340.0,5.831882477283517
1001499819525418664,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.765797254605998,38.0,3.6635616461296463
1001504295699017046,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.622966325394351,47.0,3.871201010907891
1001507167604490878,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.803779907704994,43.0,3.784189633918261
1001533760739742081,Brooklyn,Entire home/apt,True,2,1.0,1.0,1.0,11.0,11.429031789858088,160.0,5.081404364984463
1001535719995297015,Manhattan,Entire home/apt,False,6,2.0,3.0,3.0,1.0,4.815403715300356,372.0,5.921578419643816
1001598392441206590,Brooklyn,Private room,False,2,1.0,1.0,2.0,4.0,9.823662520984856,98.0,4.59511985013459
1005680400003560176,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.909297525398365,47.0,3.871201010907891
1005699715476632962,Manhattan,Entire home/apt,False,6,2.0,3.0,3.0,414.0,2.5672223562746375,466.0,6.1463292576688975
1005718268391592996,Manhattan,Entire home/apt,False,2,1.0,1.0,0.0,281.0,1.1222397517810863,170.0,5.14166355650266
1005727678268135675,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.874497436043189,43.0,3.784189633918261
1005814235498714382,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.629377998678182,38.0,3.6635616461296463
1005815475598371052,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.765797254605998,44.0,3.8066624897703196
1005816756950762505,Brooklyn,Private room,False,2,2.0,1.0,1.0,21.0,8.7144004999039,38.0,3.6635616461296463
1005945620349053784,Bronx,Private room,True,2,1.0,1.0,2.0,7.0,12.346653713046146,200.0,5.303304908059076
1006068540323632978,Queens,Private room,False,2,1.0,1.0,1.0,7.0,12.30079321042308,107.0,4.68213122712422
