id,price,accommodates,room_type,bedrooms,beds,bathrooms,neighbourhood_group_cleansed,minimum_nights,instant_bookable,review_scores_rating,host_is_superhost,host_total_listings_count,availability_365,latitude,longitude,city
800054352598593965,253.0,5,Entire home/apt,2.0,3.0,1.0,Queens,30,False,4.95,True,6.0,360,40.706,-73.87461,NYC
800130194293808699,252.0,2,Entire home/apt,1.0,1.0,1.5,Brooklyn,2,False,4.9,True,1.0,250,40.696167060474885,-73.93280122429132,NYC
800152064408223661,113.0,2,Entire home/apt,0.0,2.0,1.0,Manhattan,30,False,,False,5.0,341,40.719690818530175,-73.98420016487925,NYC
800165532354232730,70.0,2,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.82,False,8.0,344,40.66569901166806,-73.87712739703095,NYC
800225555580524286,198.0,7,Entire home/apt,4.0,6.0,2.0,Brooklyn,30,True,4.71,False,3.0,336,40.61040625098895,-73.92222572174177,NYC
805063753072151438,150.0,6,Entire home/apt,1.0,3.0,1.0,Manhattan,30,False,5.0,True,13.0,269,40.725021025444114,-73.97234776378397,NYC
805097623277517080,144.0,6,Entire home/apt,2.0,3.0,1.5,Manhattan,30,False,4.63,True,1.0,150,40.79798217209223,-73.93950282893468,NYC
805158793007109841,47.0,2,Private room,1.0,2.0,1.5,Brooklyn,30,False,5.0,False,37.0,240,40.69782,-73.93246,NYC
805261820765910707,100.0,2,Entire home/apt,0.0,1.0,1.0,Brooklyn,30,False,5.0,False,1.0,352,40.65835725562408,-73.98284841365879,NYC
805262340426539445,103.0,4,Entire home/apt,2.0,4.0,1.0,Queens,30,False,,False,1.0,89,40.78448398781499,-73.85447876532564,NYC
800437249525223935,180.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,5.0,False,10.0,305,40.76225,-73.97828,NYC
800537767501873238,350.0,4,Entire home/apt,2.0,0.0,2.0,Manhattan,30,False,5.0,False,1.0,179,40.71970973567035,-73.98707646387761,NYC
800545475384736198,70.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,1.0,335,40.65594,-73.95673,NYC
800617377856014420,225.0,2,Private room,1.0,1.0,1.0,Queens,30,False,,False,1.0,364,40.76159266915636,-73.81891060620545,NYC
800620149781852857,224.0,6,Private room,3.0,4.0,1.5,Bronx,2,True,4.36,False,4.0,55,40.83611,-73.91097,NYC
800621544990660790,436.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,,False,,307,40.7368592,-73.9739858,NYC
800622061064335597,730.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,,False,,133,40.77507249999999,-73.98864979999996,NYC
800634656799444071,67.0,2,Private room,1.0,1.0,1.0,Bronx,30,True,4.38,False,2.0,365,40.874107710014464,-73.87451059901522,NYC
800738837396327435,202.0,4,Private room,2.0,1.0,1.0,Manhattan,30,False,,False,4.0,365,40.71728848979679,-73.99591742144126,NYC
805277288619637431,185.0,2,Entire home/apt,0.0,2.0,1.0,Brooklyn,30,False,4.95,False,1.0,142,40.6501772618748,-73.97893132232547,NYC
805288292321801605,100.0,2,Entire home/apt,0.0,1.0,1.0,Queens,30,False,4.5,False,1.0,363,40.70339082240529,-73.76440265285852,NYC
805345391228904561,46.0,1,Private room,5.0,1.0,3.0,Queens,30,False,,False,1569.0,364,40.75552,-73.93506,NYC
805356815376500120,247.0,2,Entire home/apt,1.0,1.0,1.0,Queens,30,True,4.86,False,11.0,365,40.7039473,-73.728269,NYC
805371601160736661,47.0,1,Private room,5.0,1.0,3.0,Queens,30,False,,False,1569.0,364,40.7534913426199,-73.93713749246446,NYC
805601358075133143,516.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,,False,,335,40.760596,-73.99628,NYC
805601743909177540,526.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,5.0,False,,5,40.7855906,-73.9495843,NYC
800784650035007772,188.0,2,Private room,2.0,3.0,1.0,Staten Island,30,True,4.86,False,1.0,270,40.60909741012393,-74.15987169538148,NYC
800860095602948972,95.0,2,Entire home/apt,1.0,2.0,1.0,Manhattan,1,True,4.54,False,37.0,56,40.74987,-73.99716,NYC
800922424201638568,250.0,4,Entire home/apt,2.0,3.0,1.0,Queens,30,False,4.6,False,1.0,132,40.76413780904863,-73.82433432560286,NYC
801004802797774782,206.0,3,Private room,1.0,2.0,1.0,Brooklyn,30,False,4.8,False,22.0,365,40.6798168778581,-73.92026217455307,NYC
801010874739650352,189.0,4,Private room,1.0,2.0,1.0,Brooklyn,30,False,5.0,False,22.0,365,40.68193664439512,-73.91849881216237,NYC
801014523878814505,137.0,4,Entire home/apt,1.0,2.0,1.0,Brooklyn,30,False,4.67,False,22.0,351,40.67953553184095,-73.9188803549248,NYC
801017993216537396,122.0,4,Entire home/apt,2.0,2.0,1.0,Queens,30,False,4.81,False,3.0,142,40.6994845,-73.896862,NYC
801220797184122272,480.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,,False,,130,40.760596,-73.99628,NYC
805805963320996000,56.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.78,True,5.0,326,40.64633,-73.8951,NYC
805889615351241471,162.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.76,True,7.0,240,40.69382,-73.94774,NYC
806060163730588111,143.0,3,Entire home/apt,1.0,2.0,1.0,Queens,30,True,4.61,True,1.0,335,40.75996180000001,-73.9251788,NYC
806094615394129673,83.0,1,Private room,4.0,1.0,3.0,Queens,30,False,,False,1569.0,365,40.75356,-73.93659,NYC
806208335662808362,339.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,31,True,,False,,318,40.6820059,-73.96747599999999,NYC
806208895285808888,523.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,31,True,,False,,26,40.7330647,-74.0054821,NYC
806209199376610940,317.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,60,True,,False,,275,40.7489783,-73.97653319999999,NYC
806346987571174223,57.0,1,Private room,3.0,1.0,2.0,Brooklyn,30,False,,False,1569.0,365,40.65816,-73.94875,NYC
806386854940901670,36.0,1,Private room,5.0,1.0,3.0,Queens,30,False,,False,1569.0,364,40.75574481919867,-73.93556143699621,NYC
806394951574081856,64.0,1,Private room,5.0,1.0,3.0,Queens,30,False,,False,1569.0,334,40.75509,-73.93726,NYC
806408919743960601,45.0,1,Private room,4.0,1.0,3.0,Queens,30,False,,False,1569.0,364,40.75342796978715,-73.93568214355497,NYC
801304229514196754,1500.0,8,Entire home/apt,3.0,3.0,3.5,Manhattan,30,False,,True,17.0,136,40.7264989937864,-73.98991229630849,NYC
801447078817471585,184.0,8,Entire home/apt,3.0,4.0,1.5,Brooklyn,30,True,4.89,False,5.0,365,40.66170852512951,-73.86579311532033,NYC
801466561343424271,172.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,31,True,,False,8.0,365,40.79759252537309,-73.93799033077822,NYC
801474015810755017,426.0,6,Entire home/apt,3.0,3.0,2.0,Brooklyn,2,False,4.91,True,2.0,344,40.67646166411489,-73.87411722698394,NYC
801478784227176336,149.0,8,Entire home/apt,2.0,3.0,1.0,Brooklyn,30,True,4.6,False,5.0,365,40.66006,-73.86726,NYC
801606628280383620,130.0,3,Entire home/apt,1.0,1.0,1.0,Bronx,30,False,4.93,True,8.0,365,40.86747099999999,-73.861057,NYC
801683077873210778,44.0,1,Private room,4.0,1.0,2.0,Queens,30,False,,False,1569.0,365,40.70082032386038,-73.90423758404279,NYC
801688678773662248,621.0,4,Entire home/apt,2.0,2.0,2.5,Manhattan,30,False,4.72,False,6.0,352,40.77203,-73.9902,NYC
806416160604337463,37.0,1,Private room,4.0,1.0,3.0,Queens,30,False,,False,1569.0,364,40.75341,-73.935,NYC
806454044338089289,143.0,3,Entire home/apt,1.0,2.0,1.0,Manhattan,1,True,4.61,False,37.0,62,40.73472,-73.98697,NYC
806488692376848975,160.0,4,Entire home/apt,2.0,2.0,1.0,Brooklyn,30,False,4.44,False,1.0,53,40.7088962,-73.9407844,NYC
806496948572480124,356.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,2.0,False,414.0,310,40.719364166259766,-73.98511505126953,NYC
806522321999123347,450.0,2,Private room,2.0,3.0,1.0,Brooklyn,30,False,4.91,True,8.0,176,40.68258575039744,-73.95052038379089,NYC
806559695552186402,175.0,4,Entire home/apt,2.0,2.0,1.0,Manhattan,30,False,4.5,False,36.0,313,40.74514,-73.97764,NYC
806593875700297041,307.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,True,5.0,True,1127.0,306,40.78452,-73.97688,NYC
806772034013586078,350.0,3,Private room,1.0,1.0,1.0,Manhattan,30,True,,False,2.0,365,40.81141,-73.93959,NYC
801711929496391506,100.0,2,Private room,1.0,0.0,1.0,Bronx,30,True,4.57,False,1.0,365,40.87595,-73.87887,NYC
801749842377802394,115.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,1.0,364,40.64040265671285,-73.88853475272201,NYC
801950962536207360,81.0,2,Entire home/apt,0.0,1.0,1.0,Bronx,31,False,4.75,False,7.0,89,40.836998384015445,-73.84751938283443,NYC
802000625835644351,409.0,4,Entire home/apt,2.0,2.0,1.0,Brooklyn,31,True,,False,,346,40.6820059,-73.96747599999999,NYC
802039755779496218,830.0,6,Entire home/apt,3.0,3.0,2.5,Manhattan,30,False,,False,414.0,195,40.7302813,-73.9884091,NYC
802134195320486104,495.0,2,Entire home/apt,1.0,1.0,1.5,Manhattan,30,False,5.0,False,1.0,38,40.72626,-74.0079,NYC
802147501398480596,90.0,1,Private room,1.0,1.0,1.5,Brooklyn,30,False,4.83,True,25.0,352,40.6852,-73.95103,NYC
802228415946953930,55.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,5.0,True,12.0,149,40.68217,-73.94813,NYC
802293068136903179,320.0,4,Entire home/apt,2.0,2.0,1.0,Brooklyn,30,False,,False,1.0,365,40.6891905,-73.99813139999999,NYC
802408047891912894,192.0,2,Entire home/apt,2.0,2.0,2.0,Brooklyn,4,False,4.98,True,1.0,221,40.68213662312603,-73.89008313513077,NYC
806807540134759323,180.0,2,Private room,1.0,1.0,1.0,Brooklyn,2,True,4.82,True,2.0,357,40.70128,-73.91431,NYC
806814059542619975,113.0,6,Entire home/apt,1.0,1.0,1.0,Queens,30,True,3.5,False,4.0,365,40.66766,-73.83593,NYC
806899252911679312,150.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,3.0,365,40.67760280510439,-73.94488914903127,NYC
807000904173339945,100.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,2.0,365,40.69733,-73.91436,NYC
807172063275763015,291.0,8,Private room,3.0,4.0,2.0,Queens,3,False,4.77,True,2.0,359,40.66493199052873,-73.81553072356431,NYC
807237286663146622,44.0,1,Private room,1.0,1.0,2.5,Queens,30,False,5.0,True,41.0,62,40.70331348228239,-73.88324674218893,NYC
802469165911414491,43.0,1,Private room,6.0,1.0,3.0,Brooklyn,30,False,,False,1569.0,365,40.69316,-73.94661,NYC
802528180126158845,125.0,2,Entire home/apt,1.0,2.0,1.0,Brooklyn,60,False,5.0,False,3.0,156,40.70509031518221,-73.920870461594,NYC
802587549750267128,374.0,8,Entire home/apt,1.0,4.0,1.0,Queens,30,False,4.88,False,10.0,365,40.73971722846049,-73.91774118583002,NYC
802646882034233358,485.0,4,Entire home/apt,2.0,2.0,2.0,Brooklyn,31,True,5.0,False,,356,40.6820059,-73.96747599999999,NYC
807905405566350881,75.0,3,Private room,1.0,1.0,1.0,Manhattan,30,False,4.47,False,84.0,356,40.82372,-73.94112,NYC
807919911088300640,496.0,6,Entire home/apt,3.0,3.0,2.0,Manhattan,30,False,4.17,False,414.0,286,40.7706801,-73.9573166,NYC
807927925274837556,73.0,4,Private room,1.0,1.0,1.0,Manhattan,30,False,4.68,False,84.0,357,40.82223425106994,-73.94115997119468,NYC
807945843450389326,152.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.7,False,5.0,334,40.7090336,-73.9615428,NYC
807275444865070916,78.0,1,Private room,1.0,1.0,1.0,Queens,2,False,4.73,True,4.0,65,40.73871,-73.86664,NYC
807283953535151481,143.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.5,False,1.0,304,40.69055,-73.95937,NYC
807299063858848749,174.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,50,False,,False,3.0,365,40.76076,-73.98892,NYC
807957188943197036,229.0,4,Entire home/apt,2.0,2.0,2.0,Brooklyn,2,True,4.91,True,1.0,143,40.69078627816679,-73.91041744269033,NYC
807993496907237876,402.0,11,Entire home/apt,6.0,8.0,2.0,Queens,30,False,4.92,False,6.0,183,40.70207072305304,-73.76826215612546,NYC
808048450412493213,120.0,3,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,4.89,False,2.0,325,40.7883737,-73.9536851,NYC
808151077351402875,128.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,5.0,False,10.0,365,40.65961011223356,-73.91349200193491,NYC
808188195062982853,226.0,6,Private room,1.0,4.0,2.0,Brooklyn,30,False,4.86,False,2.0,179,40.64098,-73.90777,NYC
808296073504455291,125.0,2,Private room,1.0,2.0,1.0,Brooklyn,2,False,4.61,True,2.0,349,40.68705,-73.91128,NYC
808386228706904148,400.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,15,False,4.97,True,7.0,113,40.74471695686197,-74.00578256884059,NYC
808466217693273962,513.0,4,Entire home/apt,2.0,2.0,1.0,Manhattan,31,True,5.0,False,,344,40.723065,-73.99381520000001,NYC
807467054653213959,87.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,5.0,363,40.71412,-73.96142,NYC
807573829682972166,106.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,True,5.0,False,7.0,355,40.68979572327695,-73.93819910577069,NYC
807723813200018804,342.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,31,True,,False,,122,40.7218433,-73.9979534,NYC
807826416863866703,60.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,5.0,False,2.0,364,40.58324,-73.96616,NYC
811090179019174805,100.0,1,Private room,0.0,1.0,0.0,Brooklyn,30,False,4.71,False,3.0,364,40.68573150588881,-73.87590719569359,NYC
808466571599498269,686.0,4,Entire home/apt,2.0,2.0,2.0,Manhattan,31,True,,False,,200,40.77755,-73.98346,NYC
808570671122929101,604.0,8,Entire home/apt,3.0,3.0,2.0,Brooklyn,30,False,1.0,False,3.0,364,40.6798317,-73.8925593,NYC
808624705090281349,134.0,3,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.69,False,1.0,102,40.7145166,-73.9492286,NYC
808627685964930371,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808627778501508750,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808627859776945520,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808627949318404786,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808628037194879729,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808628302996990115,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808628304855649271,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808628348851918075,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
811100013407497294,47.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,,False,3.0,153,40.64234680514911,-73.95374331982535,NYC
811177977370215808,42.0,1,Private room,4.0,1.0,2.0,Queens,30,False,,False,1569.0,365,40.70149,-73.90412,NYC
808628438347816708,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808628534079968724,311.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629336659570094,312.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629343999219473,312.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629522066886810,312.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629563338473159,312.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629727441761020,330.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629897642520802,330.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
811452732576174040,189.0,6,Entire home/apt,1.0,3.0,1.0,Manhattan,30,False,4.98,True,3.0,243,40.76216959091313,-73.98631045335793,NYC
811480555977826304,42.0,1,Private room,4.0,1.0,2.0,Queens,30,False,,False,1569.0,365,40.70117767204286,-73.90435735012186,NYC
811503738270440757,40.0,1,Private room,4.0,1.0,2.0,Queens,30,False,,False,1569.0,365,40.70287691825128,-73.90576117010532,NYC
811509208342037066,145.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.43,True,387.0,317,40.7734986,-73.95090929999999,NYC
808629899486594865,330.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808629974245769898,330.0,2,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,,True,4474.0,285,40.7526556,-73.9724804,NYC
808630105620176598,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630199296631199,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630277447023911,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630375571933404,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630467328402208,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630550223421071,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630627122603156,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630713892978799,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
811516531230788102,39.0,1,Private room,4.0,1.0,2.0,Queens,30,False,,False,1569.0,365,40.70285955505596,-73.90591086468784,NYC
811520842318764028,381.0,4,Entire home/apt,2.0,2.0,1.0,Manhattan,31,True,,False,,336,40.7446659,-73.9741341,NYC
811589415141588632,220.0,4,Entire home/apt,0.0,1.0,1.0,Manhattan,30,False,4.71,False,1.0,271,40.7625722890296,-73.99781404926408,NYC
811605866541468809,220.0,4,Entire home/apt,3.0,3.0,1.0,Queens,30,False,4.92,False,2.0,364,40.76306742250699,-73.87660388416488,NYC
808630794075602246,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808630883049503411,367.0,4,Entire home/apt,1.0,2.0,1.0,Manhattan,30,False,,True,4474.0,275,40.7526556,-73.9724804,NYC
808631031500163292,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808631194272172831,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808631322516608776,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.75266,-73.97248,NYC
808631333908940933,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808631435183179517,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808631547885072196,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808631713116748676,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808631814620049469,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
811616685470196321,132.0,4,Entire home/apt,2.0,2.0,1.0,Manhattan,30,True,,False,16.0,318,40.72992,-73.98742,NYC
811638251522261624,150.0,3,Entire home/apt,2.0,2.0,1.0,Manhattan,30,True,,False,16.0,291,40.72964278899386,-73.98930426788537,NYC
811691110854757146,162.0,3,Entire home/apt,2.0,1.0,1.0,Brooklyn,30,False,5.0,False,2.0,286,40.70105511962361,-73.92601385825935,NYC
811784480371839660,53.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,5.0,True,5.0,123,40.6963567,-73.9073806,NYC
811794915460622851,243.0,4,Entire home/apt,2.0,1.0,1.0,Brooklyn,2,False,4.93,True,2.0,318,40.63193,-73.89176,NYC
811811665116059750,114.0,9,Entire home/apt,2.0,7.0,1.0,Bronx,30,False,4.85,True,3.0,154,40.88172739092337,-73.8580488756876,NYC
808631861903365769,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.75266,-73.97248,NYC
808631954436702819,505.0,6,Entire home/apt,2.0,3.0,2.0,Manhattan,30,False,,True,4474.0,287,40.7526556,-73.9724804,NYC
808648020409908524,90.0,2,Entire home/apt,1.0,1.0,1.0,Queens,30,False,4.64,False,3.0,89,40.65092,-73.73502,NYC
808681126216283038,179.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,4.67,True,387.0,365,40.7616901,-73.9626906,NYC
808720738631007169,196.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,5.0,False,7.0,364,40.68284,-73.96671,NYC
808833553841121814,423.0,3,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,,False,1.0,365,40.7256763,-73.99268219999999,NYC
808885374393371918,250.0,2,Private room,1.0,1.0,1.0,Brooklyn,2,True,4.86,True,2.0,187,40.69303733256979,-73.95198384963933,NYC
809308909633542851,223.0,2,Private room,1.0,1.0,1.0,Brooklyn,2,False,4.99,True,1.0,185,40.67490993902448,-73.98059801797959,NYC
809348379579209580,72.0,2,Private room,1.0,1.0,1.0,Manhattan,30,True,4.73,False,2.0,365,40.8192713,-73.953777,NYC
809427195635289424,168.0,4,Entire home/apt,2.0,2.0,1.0,Queens,30,False,4.96,True,3.0,335,40.76873,-73.87977,NYC
812142220944834128,142.0,2,Private room,2.0,2.0,1.0,Queens,1,True,4.98,True,1.0,341,40.67336,-73.81093,NYC
812264401922182302,77.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,True,4.61,False,1.0,185,40.69316241984792,-73.92025019660234,NYC
812303911037205133,60.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.5,False,2.0,365,40.70025719152217,-73.92950639368917,NYC
812363361679077941,777.0,3,Entire home/apt,1.0,2.0,1.5,Manhattan,1,False,4.95,True,2.0,31,40.76632068609247,-73.97800010541839,NYC
812364312949019978,464.0,10,Entire home/apt,3.0,5.0,2.0,Queens,30,False,5.0,True,2.0,349,40.66406,-73.81233,NYC
812515079646741128,185.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,30,False,4.96,True,3.0,179,40.63193,-73.90275,NYC
812525039857019552,295.0,6,Entire home/apt,1.0,2.0,1.0,Manhattan,1,True,4.81,False,1.0,286,40.749081072635285,-73.99676682040018,NYC
812549975278498757,51.0,1,Private room,1.0,1.0,1.0,Brooklyn,30,False,5.0,True,5.0,305,40.67828,-73.93818,NYC
812614501465645508,50.0,1,Private room,5.0,1.0,2.0,Brooklyn,30,False,5.0,False,1569.0,364,40.643685159092186,-73.96457445597309,NYC
809457478921671235,200.0,2,Entire home/apt,1.0,1.0,1.0,Brooklyn,210,False,,False,1.0,363,40.7017294,-73.9862168,NYC
809503558229015441,218.0,2,Entire home/apt,2.0,2.0,1.5,Brooklyn,30,False,4.8,False,1.0,364,40.701972316666456,-73.9283299094281,NYC
809518045636653120,123.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,30,False,5.0,True,1.0,258,40.81281352562995,-73.93581834853798,NYC
809546216703201639,100.0,2,Entire home/apt,1.0,1.0,1.0,Queens,30,False,5.0,False,1.0,95,40.75722404086788,-73.92863534375445,NYC
810121182812488899,444.0,4,Entire home/apt,1.0,1.0,0.5,Brooklyn,30,True,,False,1.0,365,40.60932403759479,-73.91908967329758,NYC
810241752295430773,82.0,1,Private room,1.0,1.0,1.0,Bronx,30,False,5.0,False,1.0,89,40.8209875,-73.82230919999999,NYC
812619518792931382,81.0,2,Private room,1.0,1.0,1.0,Queens,30,False,,False,1.0,365,40.74494,-73.9149,NYC
812649282770207903,444.0,12,Entire home/apt,4.0,4.0,1.5,Brooklyn,30,False,4.73,False,7.0,364,40.69608352734469,-73.94330987617091,NYC
812650377737473108,64.0,2,Private room,1.0,2.0,1.0,Staten Island,30,False,5.0,False,3.0,364,40.54569,-74.19095,NYC
812888118606679527,106.0,2,Private room,1.0,1.0,1.0,Queens,30,False,4.75,False,6.0,364,40.66940070186516,-73.76523134365387,NYC
812891874403369462,165.0,2,Private room,2.0,3.0,1.0,Brooklyn,1,False,4.65,True,1.0,251,40.68387,-73.93745,NYC
812904501672660576,46.0,1,Private room,5.0,1.0,2.0,Brooklyn,30,False,,False,1569.0,364,40.64368556811742,-73.9660300186444,NYC
812918853506988002,42.0,1,Private room,5.0,1.0,2.0,Brooklyn,30,False,,False,1569.0,364,40.64374,-73.96619,NYC
812940893548383179,43.0,1,Private room,5.0,1.0,2.0,Brooklyn,30,False,,False,1569.0,364,40.64374195896592,-73.96502707565816,NYC
812942450524640668,92.0,2,Private room,1.0,1.0,1.0,Queens,1,False,4.53,False,3.0,308,40.756944,-73.903846,NYC
810426522723187669,120.0,4,Private room,1.0,2.0,1.5,Queens,30,True,4.83,False,1.0,267,40.75542936301737,-73.93468001374198,NYC
810446395831534876,45.0,1,Private room,1.0,1.0,2.5,Queens,30,False,5.0,True,41.0,291,40.70231,-73.88386,NYC
810755302125055085,439.0,2,Entire home/apt,1.0,1.0,1.0,Manhattan,31,True,,False,,283,40.7356348,-74.0057401,NYC
810759129656828106,163.0,2,Private room,2.0,3.0,1.0,Queens,1,True,4.96,True,2.0,238,40.77844,-73.90695,NYC
810774276186071072,203.0,4,Private room,2.0,3.0,1.0,Queens,1,True,4.94,True,1.0,345,40.68982,-73.74545,NYC
810830041327117144,740.0,4,Private room,3.0,3.0,2.0,Brooklyn,30,False,5.0,False,1.0,362,40.67493,-73.96466,NYC
810830154939980866,225.0,2,Private room,2.0,2.0,1.0,Brooklyn,4,False,5.0,True,4.0,142,40.67020931074645,-73.97785758672266,NYC
810837590982382456,50.0,2,Private room,1.0,1.0,1.0,Brooklyn,30,False,4.5,False,4.0,89,40.68870413315583,-73.92223533242941,NYC
